"GeneID","GO_Terms","1S","10S","11S","13S","14S","15S","2S","20S","21S","23S","26S","3S","5S","6S","7S","1P1","10P1","11P1","13P1","14P1","15P1","2P1","20P1","21P1","23P1","26P1","3P1","5P1","6P1","7P1","1P2","10P2","11P2","13P2","14P2","15P2","2P2","20P2","21P2","23P2","26P2","3P2","5P2","6P2","7P2","pval.P1vsP2","padj.P1vsP2","pval.P1vsS","padj.P1vsS","pval.P2vsS","padj.P2vsS","GeneName"
"ENSAPEG00000005259","GO:0005737;GO:0005856;GO:0003779;GO:0034314;GO:0005885;GO:0030833",8.84021316,8.99192339,8.674879749,8.998121308,9.14385452,9.031933135,8.687707791,8.914688624,8.896140862,8.837741649,8.802860636,9.08099862,8.881428419,8.917943312,8.778037841,8.784202877,9.053463777,8.923165041,9.000559343,9.172568952,9.517326627,8.907743603,8.987885342,8.983218737,9.056917158,9.123567485,8.806662129,8.984737221,8.655153325,9.188194579,9.103749391,9.023347892,8.930870477,8.942570603,9.055697748,9.13033014,8.74039958,9.037269451,9.066694213,8.824584441,8.954400419,8.917107173,9.117096309,8.766333487,9.234734781,0.708068152,0.954948591,0.080914636,0.393179795,0.167529467,1,"arpc3"
"ENSAPEG00000005278","GO:0005509;GO:0003779;GO:0005515",5.652424322,5.172097784,5.434795031,5.699633543,5.658679327,5.372199036,5.081859118,5.829277097,6.118345807,5.763337319,5.352326387,5.086196597,5.425624016,5.381603431,5.221908011,5.722641581,5.578170277,5.984302855,5.980119313,5.365418958,5.576683035,5.443720071,6.020749447,5.96280996,5.502831714,5.649372987,5.810563283,5.586424442,5.838621445,5.858532605,5.343078128,5.108894092,5.888289625,5.75556436,5.491923682,5.421294825,5.52522867,5.298243119,5.973142835,5.56290039,5.414767702,5.209165855,5.397538064,5.482211713,5.765471813,0.019683021,0.284663633,0.019189467,0.190755095,0.987012006,1,"actn2b"
"ENSAPEG00000005487","GO:0003779",8.479470328,8.595681742,8.396431971,8.472285345,8.565735437,8.502798614,8.657955196,8.276035809,8.278952894,8.318201449,8.127477514,8.925544733,8.626861837,8.573364808,8.308928735,8.56253979,8.606260041,8.459788231,8.452863615,8.664500919,8.993446013,8.571517559,8.336113074,8.086816543,8.123534793,8.553269315,8.566185805,8.514700969,8.172561796,8.520273476,8.575080504,8.343833297,8.31364397,8.142676193,8.625579238,8.845547795,8.535856424,8.237669076,8.269348977,8.218245697,8.545222113,8.60667945,8.633619759,8.486378688,8.695933244,0.762226753,0.965650832,0.986986335,0.997349772,0.744309395,1,"WIPF2"
"ENSAPEG00000005499","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0005515;GO:0048731;GO:0016020",7.585491376,7.66956893,8.008934782,7.610092358,7.534794847,7.226427842,8.036969241,7.641673811,7.785026554,7.760963635,7.536517009,7.58752832,7.950547083,8.037374535,7.738812401,7.783696004,8.152533435,7.844345532,8.341375852,7.692890196,7.91786157,8.17762799,7.942741352,7.831654767,7.844163554,8.056366715,7.695697035,8.052261739,8.425768107,7.89081756,7.472863842,7.533084412,7.768165035,7.783393228,7.721302344,7.410636534,7.897874443,7.472528123,7.823260076,7.611432837,7.859545907,7.386059039,7.770667652,8.024395657,7.70808378,0.000309793,0.042194415,0.001597316,0.047529998,0.614492211,1,"myo1ca"
"ENSAPEG00000005637","GO:0005737;GO:0005856;GO:0003779;GO:0030036",5.504848184,4.948952938,5.288482436,5.382294125,5.170905367,5.070205109,5.401204774,5.225391841,5.364478313,5.371840984,5.520915982,4.761186111,5.181622222,5.272211794,5.393420608,5.45525581,5.375221363,5.142173087,5.346909641,4.627367489,5.097371281,5.27918427,5.136440411,5.22268141,5.087891952,5.381487997,5.180481096,5.249328006,5.339016816,5.173220526,5.187164833,5.294880143,5.431843284,5.305388851,5.246814767,4.884465083,5.16353601,5.261872127,5.223841271,5.303362623,5.477985739,5.5304529,5.101598966,5.544536081,4.863121349,0.291082682,0.799754884,0.273826368,0.664649538,0.977722365,1,"WASF1"
"ENSAPEG00000005904","GO:0005737;GO:0005856;GO:0003779;GO:0034314;GO:0005885;GO:0015629;GO:0005515",9.017934446,9.495785768,10.15632678,9.450802064,9.90618532,9.068951368,9.579057695,9.522489913,9.762724051,9.480220165,9.712503612,9.552046383,10.04181588,9.385349803,9.535492721,9.539038927,9.53888014,9.79305337,9.771410413,9.585281113,9.41283446,9.533222445,9.775778815,9.888837326,9.965727208,9.71658589,9.203316373,9.442132013,9.676798947,9.113838183,9.714576907,9.596638981,9.521004095,9.92072494,9.492526724,9.155120591,9.790095032,9.563266139,9.552978681,9.587148929,9.51447298,9.150139706,9.451925015,9.533967411,9.403177569,0.278819167,0.789176831,0.592375857,0.865099238,0.570636841,1,"zgc:86896"
"ENSAPEG00000006109","GO:0003779",9.382999168,9.340396071,9.43527558,9.77012698,9.806628946,9.428911434,9.170145713,9.819258868,9.582480508,9.514000562,9.345619592,9.471286598,9.19986388,9.575590533,9.327574374,9.060993626,9.789783466,9.769643358,9.620391394,9.668780948,9.759278944,9.483048745,9.876410541,9.656174989,9.732112503,9.803750487,9.788426546,9.672742296,9.264778669,10.07733063,9.485767646,9.590117615,9.614798767,9.41586542,9.771389167,9.854945582,9.055039705,9.513769209,9.778935865,9.527346836,9.222692246,9.731561117,9.536335006,9.413749158,9.463328102,0.069695851,0.484804523,0.023951284,0.214131841,0.672008124,1,"cotl1"
"ENSAPEG00000006184","GO:0016020;GO:0005737;GO:0005856;GO:0003779;GO:0005886;GO:0008092;GO:0071944",7.839946683,7.521443665,7.436473238,7.050602477,7.142047411,7.793484739,6.975748176,6.992374739,7.623066469,7.647205038,7.762679767,7.61753379,7.784011408,7.9136056,7.967197321,7.687647015,7.235372447,7.404391457,6.634964164,6.49904034,6.774313909,7.418919463,6.873179754,7.471939415,7.882431481,7.566312409,6.850325253,7.549817436,7.512199996,7.462147044,6.202755215,6.575174609,7.629803769,7.706347182,6.770736017,7.472462706,7.838222115,7.772692851,7.208030043,7.560753573,7.704728764,6.953180592,7.82281299,7.760312506,7.44431115,0.221318832,0.734616596,0.077203729,0.385040381,0.594924564,1,"ezra"
"ENSAPEG00000006246","GO:0005576;GO:0008083;GO:0006955;GO:0005615;GO:0005125;GO:0006935;GO:0008009;GO:0006952;GO:0060326;GO:0042056;GO:0000902;GO:0001570;GO:0001764;GO:0002040;GO:0002042;GO:0021730;GO:0030097;GO:0031290;GO:0042074;GO:0050918;GO:0050930;GO:0051453;GO:0070098;GO:0097535;GO:0070121",5.281526179,5.691925772,5.576914562,5.587774478,5.680734935,5.31519813,5.392883487,6.009666973,5.524790903,5.52839239,6.116973636,5.282223474,5.579308512,5.824588114,5.785147925,5.186614091,5.286797225,5.265465721,5.602965456,6.064896744,5.08136785,5.583020142,5.484794726,5.823070641,5.849927223,5.580171454,5.424575454,5.488071201,5.25220556,4.793219925,5.593816391,5.647265082,5.499270094,5.294108123,5.288692567,4.64907647,5.55055081,6.171404184,5.692065781,6.391582616,5.592104726,5.585571944,5.334387168,5.805717683,5.302672604,0.318652619,0.816738754,0.300262608,0.685092822,0.979388147,1,"cxcl12b"
"ENSAPEG00000006329","GO:0046872;GO:0005509;GO:0003779;GO:0051015;GO:0051017;GO:0005515",6.301334644,6.780763138,6.595550901,6.529416899,6.758614599,6.436647305,6.679700862,6.67084048,6.590038027,6.505964411,6.51765521,7.269872996,6.486433617,6.314241237,6.447331956,6.456796964,6.958711686,6.732734499,6.771126989,7.160222985,6.973701344,6.550651424,6.777263387,7.003449808,6.748958429,7.108854742,6.44566208,6.586164559,6.401863338,6.555025192,6.777400674,6.619481519,6.592538422,6.489238596,6.949491448,6.639551787,6.436192339,6.704228256,7.020373671,6.40679193,6.933664102,6.451255611,6.922315305,6.451143373,6.687155863,0.308232473,0.809889255,0.063901709,0.35167161,0.405154981,1,"pls3"
"ENSAPEG00000006582","GO:0003779;GO:0051693;GO:0051016;GO:0008290",4.471798061,4.511848272,4.434669139,4.337966382,4.220131388,4.552900644,3.978945379,4.443196104,4.4491183,4.372768632,4.569674652,4.404164537,4.295795936,4.46413882,4.315790207,4.201077882,4.473593938,4.595672002,4.563068059,4.409303356,4.440979502,4.30669031,4.442455775,4.267377705,4.7439628,4.574988941,4.46805364,4.195580225,4.481484389,4.194773362,4.420879777,4.287500133,4.504896454,4.211875467,4.423398817,4.566735506,4.042739055,4.528875963,4.26770696,4.395454307,4.243526832,4.377326296,4.532565898,4.4301818,4.515860494,0.44490268,0.880971603,0.618657415,0.876667115,0.775110619,1,"capza1b"
"ENSAPEG00000006669","GO:0007165;GO:0005576;GO:0008083;GO:0007281;GO:0008406;GO:0048240;GO:2000835;GO:0046546;GO:0007283;GO:1905939;GO:2000354",-0.25480281,-0.380367819,-0.398683034,-0.495930533,-0.504405193,-0.52696025,-0.502325598,-0.412375296,-0.516258481,-0.414432444,-0.418263644,-0.36552444,-0.492743583,-0.505058229,-0.262947985,-0.48908011,-0.361682908,-0.3738617,-0.493870743,-0.292684859,-0.376012649,-0.354674824,-0.506533981,-0.301573001,-0.491160504,-0.376484031,-0.255521027,-0.496699989,-0.365773219,-0.363665608,-0.503407841,-0.381439764,-0.519557499,-0.40716808,-0.40780659,0.021759733,-0.275569001,-0.516281981,-0.511740613,-0.519907099,-0.387575876,-0.496056068,-0.368783177,-0.382157161,-0.499320687,0.586881643,NA,0.314917269,NA,0.635882934,1,"amh"
"ENSAPEG00000006684","GO:0016020;GO:0005737;GO:0005856;GO:0015031;GO:0003779;GO:0005886;GO:0016192;GO:0045010;GO:0030659",4.858366094,4.99108912,4.915283928,4.817937218,4.896792307,5.135503315,4.814438245,4.756419633,4.838571537,4.979796312,5.398034681,5.269414605,5.245703717,4.88655613,5.187426137,5.203968763,4.693434291,4.843041394,5.149005159,4.49507825,4.693975245,4.328811955,4.689473015,5.144585597,5.111993998,5.285353369,4.854413286,4.932782772,4.908530162,4.825551809,4.530717512,4.686359399,5.212213413,5.4854807,4.792952831,5.020092655,5.241613944,4.971429941,4.809575587,5.050783866,5.055002446,4.428066079,5.061397096,5.124402004,4.891215531,0.334350864,0.824664613,0.362597949,0.737193065,0.943726145,1,"spire2"
"ENSAPEG00000006762","GO:0003779",-1.438971904,-1.53589967,-1.544274907,-1.530556079,-1.445157847,-1.468106129,-1.536329129,-1.457452291,-1.455517688,-1.458381937,-1.553133719,-1.528969273,-1.43459928,-1.538756214,-1.441566599,-1.524184122,-1.527145835,-1.532882123,-1.528663238,-1.54395848,-1.533882881,-1.523780385,-1.54005884,-1.360702668,-1.526143347,-1.441081567,-1.532221558,-1.438238424,-1.529086882,-1.528088709,-1.537292842,-1.53639426,-1.458367577,-1.548118476,-1.455387045,-1.518733358,-1.445559491,-1.548558219,-1.544617458,-1.55168938,-1.539213354,-1.530670861,-1.530505494,-1.53672489,-1.533634368,0.778080149,NA,0.555564554,NA,0.377234163,1,"DBN1"
"ENSAPEG00000006799","GO:0046872;GO:0005737;GO:0003779;GO:0005515;GO:0048513",2.948820711,3.157758522,2.818879328,2.890910565,3.072186146,2.789692473,3.033362423,2.871741745,2.835243487,2.744127996,3.220459761,2.746839176,3.198525459,2.877142057,3.115038151,2.789400192,2.76308346,3.678002224,3.305960488,2.612714267,2.928765766,3.035942535,2.795084923,3.391341668,3.01088152,3.236570308,2.874108241,2.641050111,3.180911277,2.837393689,2.672419366,2.968924247,3.114298716,2.898432762,2.951113242,2.644877425,3.007470779,2.571584304,2.87820848,2.912655145,3.370194062,3.032378383,2.647293217,2.898645274,2.621324471,0.092588245,0.542025536,0.311471531,0.695260018,0.475493156,1,"LASP1"
"ENSAPEG00000006855","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0005515;GO:0048731",6.686929321,6.788716388,6.800680028,7.025879084,6.913430333,6.947340473,6.770426182,6.96625176,7.071378915,7.208896607,6.879484726,6.474220006,6.933276992,6.835513855,7.029309476,6.913457505,7.173414837,6.967922001,7.203063799,6.91838671,7.170054482,6.943054608,7.02278109,6.887010105,6.964347951,6.835523736,6.990433735,6.8856759,6.977849472,7.052635718,6.979277503,6.660853542,6.835201694,7.028715169,7.028348253,7.179889027,6.928643498,7.001464126,7.184624802,6.922330124,7.019716015,6.971321431,6.863005325,6.780828838,7.117955391,0.650132254,0.942013439,0.131086706,0.491149289,0.282222338,1,"MYO18A"
"ENSAPEG00000006990","GO:0016020;GO:0007165;GO:0008083;GO:0008201;GO:0030154;GO:0001525",6.238151318,6.524630775,6.212612467,6.412379627,6.255750678,6.364772116,6.230825563,6.367023926,6.13676285,6.211332945,6.086027159,6.241565287,6.354825261,6.474504379,6.129000719,6.088408727,6.378281823,6.301006442,6.186886312,6.58858783,6.306271937,6.096275159,6.062540391,6.428043262,6.189111007,6.20940562,6.709812756,6.385400547,6.26845013,6.317280926,6.249213804,6.176792673,6.339239189,6.066263373,6.548604063,6.353940053,5.990706192,6.407248134,6.160226556,6.383547898,6.360864694,6.52806778,6.102703205,6.367930222,6.133319705,0.575613571,0.926996016,0.649698752,0.888305881,0.908818014,1,"vegfab"
"ENSAPEG00000007189","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0048731",-1.005990925,-1.011084239,-0.906835747,-1.004119141,-1.013487687,-1.028798364,-1.011644017,-0.918384,-0.8153514,-1.023801107,-1.025161323,-0.88080375,-1.000291433,-1.013932962,-0.775429986,-0.995813622,-0.999674063,-0.562387473,-1.00165192,-1.017968712,-0.887645903,-0.8740403,-1.014938812,-1.020145414,-0.998367371,-1.008740763,-0.885042938,-1.005034872,-0.759893179,-1.000903051,-1.012807435,-1.011728911,-0.823508836,-0.913996125,-1.02144984,-0.98870883,-1.013796934,-0.914815877,-1.018483016,-0.734434928,-1.014285547,-1.004268753,-0.882806136,-1.012159871,-0.887192259,0.566955192,NA,0.415694615,NA,0.812001749,1,"mbd3b"
"ENSAPEG00000007242","GO:0003779;GO:0030036;GO:0030054",7.791493282,8.314158582,8.111410531,8.017530762,7.988804209,7.868061692,8.190618097,7.918048453,8.386687239,8.210175831,8.384134407,7.480893041,8.382541961,8.062809037,8.433405061,8.175869366,7.800885951,7.518743857,7.565962977,8.149002112,7.70249679,7.794221367,7.747642619,7.840268722,7.975129487,8.06653035,8.155130843,7.899054138,8.217101778,7.831846057,8.169149999,8.031884909,8.105747875,8.032463452,8.053260011,7.78194536,8.014714306,8.271626639,7.764161118,8.402702666,7.876692837,8.154337544,8.173809977,8.104061441,7.923180387,0.065841814,0.475192889,0.013732521,0.159225082,0.543884432,1,"XIRP2"
"ENSAPEG00000007274","GO:0007165;GO:0005576;GO:0008083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INHBB"
"ENSAPEG00000007276","GO:0016020;GO:0007165;GO:0008083",4.111898649,4.263415612,4.304491715,4.496314983,4.404773582,4.253555611,4.177431857,4.824622789,4.606458415,3.989375589,4.503614314,4.007610646,4.471780853,4.218662331,4.244648539,4.273805769,4.084133354,3.903908542,4.45492555,4.686263002,4.038349961,4.182625269,4.160172056,4.355600961,4.244432432,4.211430364,4.321342798,3.871511036,4.651863147,3.854702973,3.896522805,3.701225021,4.578599608,4.71929766,4.694075825,4.306668355,3.879665433,4.202826482,4.266443857,4.301478897,3.963875962,4.035040233,4.266623579,4.130081802,4.299058641,0.942403215,0.992186697,0.381898235,0.749529367,0.410935639,1,"pdgfab"
"ENSAPEG00000007353","GO:0007165;GO:0005576;GO:0008083;GO:0030971;GO:0030116;GO:0048731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSPN"
"ENSAPEG00000007426","GO:0016020;GO:0005737;GO:0005856;GO:0003779;GO:0005886;GO:0008092;GO:0007492;GO:0072554;GO:0071944",8.804786033,8.804791324,8.394112495,8.874289634,8.689624679,8.773429801,8.45044435,9.057317277,8.736145677,8.56830917,8.321369353,8.064202354,8.550689806,8.712977097,8.5070367,8.76369509,9.154179667,8.774786951,8.74167195,8.978141289,9.274742163,8.432882505,9.095291524,8.798698646,8.73252004,8.767792227,8.928618592,8.798157834,9.041810555,9.20667808,8.622552162,8.798382658,8.65575845,8.775326879,8.899127036,9.276412946,8.229729152,8.822883201,8.709954139,8.494180576,8.520734995,8.608124264,8.740165666,8.416448034,9.07399783,0.034455934,0.359939488,0.002296713,0.057702579,0.360615832,1,"msna"
"ENSAPEG00000007458","GO:0003779;GO:0007155;GO:0031532;GO:0005515;GO:0007160;GO:0008016;GO:0030018",0.99524221,0.875163123,0.932788797,0.897574017,0.760546557,0.782561455,0.766644643,0.901262493,0.821604396,0.809454485,0.80212156,0.904180164,0.794986454,0.758635135,0.772368772,1.235464646,0.911738395,0.777945445,0.791629856,0.934400991,0.774674563,0.925584024,0.75432158,0.920219181,0.675546753,0.773958009,0.661879399,0.664067957,1.009901283,0.793478994,0.650229675,0.873078158,0.896620181,0.823384912,0.995889262,0.822999208,0.759218935,0.726013658,1.100080989,1.053550574,0.861167912,0.665399757,1.101192186,1.152391201,0.658654015,0.480746846,NA,0.929346448,NA,0.403023461,1,"parvb"
"ENSAPEG00000007538","GO:0003779;GO:0007155;GO:0031532;GO:0005515",4.924945045,4.489230236,4.207407762,4.051391498,4.223034171,4.678685921,4.372041857,4.312794542,4.21252577,4.233830702,3.830743243,4.743200445,4.295900771,5.015113563,4.360901723,4.954007426,5.447008543,4.261514729,4.646410002,4.093084448,5.800512542,4.692885719,4.581657249,4.009407612,4.318261768,4.446158694,4.271631458,4.703273007,4.741146336,5.716654593,4.689601454,5.01537873,4.167040674,4.287385339,4.249108217,4.572069534,4.174576312,4.023900378,3.806026817,3.806273463,3.98132169,4.776738229,4.779667084,4.01655954,5.298305772,0.106501738,0.570573799,0.060258512,0.338944333,0.805084426,1,"parvg"
"ENSAPEG00000007919","GO:0007165;GO:0008083;GO:0021509;GO:0030901;GO:0030917;GO:0033278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fgf22"
"ENSAPEG00000007993","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0005515;GO:0048731",5.120745671,4.975615231,4.048615212,4.69289998,4.531442491,5.459062743,4.562039164,4.687392053,4.745661975,4.572224322,4.463149002,4.533984077,4.428849309,4.821307647,4.722138106,4.651081617,4.818476585,4.687178188,4.538879977,4.259255471,4.824608132,4.441800985,4.28016731,4.543735062,4.310076164,4.66648462,4.938764717,4.536324573,5.07585785,4.956798773,4.873955166,4.376756729,4.762163496,4.603075128,4.395725483,4.893999365,4.850770956,4.697395255,4.286447582,4.641850641,4.480081263,4.881467139,4.693753839,4.555482544,5.158463876,0.834041297,0.979168478,0.468084863,0.801626024,0.599110756,1,"myo1f"
"ENSAPEG00000008058","GO:0003779",6.413341028,5.88608709,5.962191432,6.48953383,5.938706958,6.239872173,6.390605871,6.108503663,6.072324444,6.130379573,6.226944101,6.325570005,6.163858762,6.112730072,6.210543862,6.18400047,5.82710544,6.074270824,6.290858608,5.884975962,5.890665283,6.362578706,6.234384504,6.266492298,6.299723187,6.138287551,6.16189467,6.075413702,6.118651437,6.122479134,6.115529289,5.876502021,6.189420386,6.247639678,6.108103421,6.604852174,6.155240301,6.19903643,6.185751342,6.19267675,6.063297014,6.342884301,6.196561691,6.314847123,5.947038106,0.373637575,0.844577326,0.396238341,0.758838604,0.957750053,1,"wipf2b"
"ENSAPEG00000008061","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0051015;GO:0016459;GO:0005515;GO:0048731",6.476883997,6.347526258,7.238108799,6.624199607,5.764642922,6.695869659,6.246151039,6.394080093,6.989425414,7.269995585,6.443040894,6.434460557,6.662498893,6.44397259,6.495462604,6.637156076,7.045555878,6.985977854,6.544964688,6.270624151,6.349011787,6.150190824,6.846344472,7.19284906,6.435379534,6.98281385,7.098509776,6.939567529,7.19629823,6.814016192,6.858944957,6.638938333,6.789833917,6.841189509,5.99641832,6.144974693,7.174441114,5.910201805,6.408699542,6.481281052,7.001549881,6.240750808,6.636425043,7.185429722,6.443437317,0.222508638,0.736412536,0.162093565,0.535397729,0.870297851,1,"myh7l"
"ENSAPEG00000008160","GO:0003779;GO:0007155;GO:0031532;GO:0005515;GO:0016020",4.183732657,4.081173797,4.35147461,4.408641411,4.171940248,3.908476525,4.239948665,4.218181077,4.394913667,4.074964594,3.788030334,3.932404896,4.600533267,4.444308927,4.267412916,3.997051567,4.385440693,4.212954247,4.320328411,4.473785071,4.426449584,4.21428886,4.218799939,4.182615223,4.359931325,4.235276513,3.941873171,4.397219074,4.27148839,4.102020324,3.969739899,4.073832415,3.969511871,4.346091624,4.424181034,4.641598398,4.278869682,4.309707341,4.489887021,4.198246511,4.2322104,3.909468537,4.067158544,4.024194104,4.158846927,0.755636221,0.965069612,0.674403146,0.898861122,0.913337709,1,"parvaa"
"ENSAPEG00000008202","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0051015;GO:0016459;GO:0005515;GO:0048731",6.497948663,6.669277738,7.024711988,6.720210676,6.842915374,6.202691567,6.857947853,6.815631069,6.870032918,6.507485385,6.752199304,6.371730933,7.094863472,6.648013568,6.625782273,6.730839737,6.902544126,6.780853034,6.68379659,6.68775059,6.471734281,6.398907625,6.657755248,6.67684546,6.539940067,6.985892146,7.094702009,6.84339258,6.926384904,6.513705508,6.678624314,6.981794774,7.135910751,6.827130951,6.410790443,6.398963922,6.793378499,6.706310327,6.681989207,6.588166767,6.600241923,6.696688251,6.266584853,7.074108236,6.293721531,0.629252564,0.937316401,0.721121098,0.918281033,0.89343452,1,"myh7"
"ENSAPEG00000008222","GO:0005856;GO:0003779;GO:0030837;GO:0032956",6.019602642,5.694716483,5.758466592,5.779877466,5.632516691,5.777727184,5.611373795,5.845392708,5.847975809,5.752697423,5.779691385,6.168487699,5.607286102,5.621416588,5.625000611,5.845288434,5.787825776,5.97129538,5.908020937,5.557450685,5.733805178,5.873220695,6.197536621,6.014140865,6.059959788,5.800686477,5.40288419,5.784863881,5.533222836,6.143631009,5.912558901,5.590616767,5.559827739,5.738852846,5.489711618,5.675615208,5.606345841,5.70233577,5.964582212,5.796683823,5.859253107,5.739379318,5.955873037,5.714530177,5.986342304,0.153997095,0.655459391,0.26569902,0.656929601,0.736346495,1,"twf1a"
"ENSAPEG00000008244","GO:0046872;GO:0005737;GO:0003779;GO:0004497;GO:0071949;GO:0005515;GO:0048513;GO:0001947;GO:0007507",3.616317512,3.452183357,3.646014488,3.93466441,3.777764479,3.57365266,3.446868168,3.985840028,4.076583421,3.704409258,3.641215122,3.409306467,3.673952779,3.416867591,3.407775557,3.464715967,3.209701171,3.489580699,4.131803819,3.60543048,3.416215828,3.537627864,3.6597727,3.653945661,3.803906839,4.156031994,3.719699809,3.733007922,3.956651202,3.72343182,3.546743392,3.446062251,3.502852873,3.502294818,3.498393052,3.45372887,3.298226734,3.400335818,3.641166005,3.662396656,3.41122473,3.517035026,3.842929549,3.75353019,3.594724178,0.017432553,0.269673055,0.529428955,0.834161629,0.065479027,1,"mical2b"
"ENSAPEG00000008302","GO:0003779;GO:0071933;GO:0071846",5.532588859,5.761577437,5.194964382,5.332865259,4.404935225,6.002167743,5.829325841,5.162056746,5.255961962,5.48222848,4.877114144,6.05369434,4.695663698,5.461774943,5.073040596,5.843050341,6.062777279,5.264946683,5.464718697,5.434870533,6.04611386,5.104797812,5.510699918,5.191263862,5.280439561,5.191265647,5.898323201,5.567267558,5.456713055,6.256866416,5.701592215,5.885784731,5.084907758,5.205973325,4.984407403,5.790845989,4.853749466,5.005174149,5.027848944,4.803087385,5.046865976,5.960236728,5.698505291,4.947377198,5.956813019,0.180813876,0.693160636,0.247628847,0.636805854,0.840137839,1,"GMFG"
"ENSAPEG00000008356","GO:0016020;GO:0007165;GO:0005576;GO:0008083;GO:0050896;GO:0007399;GO:0005102;GO:0110165;GO:0048856",2.117116676,2.083736963,1.858301603,1.957439581,1.814178728,1.831798981,1.82620713,1.734038781,1.746636857,2.082641706,1.794438732,1.772869798,1.780472884,2.059349055,2.313085223,1.799703927,1.981937933,1.646509298,1.875816444,1.592225808,1.531466931,1.907088171,1.709651979,1.758335977,1.561761886,1.931875421,2.337217522,1.759920464,2.05746382,1.554230234,2.146830593,1.73066318,1.728084374,1.571640996,1.747488116,2.041808435,1.982456753,1.827363839,2.08019323,2.079916687,1.977446257,2.282101104,1.957803686,2.223448515,1.746418333,0.116172097,0.593857003,0.12418524,0.480858723,0.965696877,1,"nrg2b"
"ENSAPEG00000008360","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0051015;GO:0016459;GO:0005515;GO:0048731",4.353545984,4.458631597,4.971291287,3.528139884,4.94432114,4.894290366,4.926786594,4.834362258,4.974552195,4.704123686,5.326560743,4.977391139,5.190946802,4.065903103,4.818373028,4.801979097,3.721662586,4.818248111,5.290219295,5.333334948,4.944536972,4.694659228,5.290726068,5.141784252,5.315758443,5.580947436,4.556414294,4.682208972,5.21219127,3.552386947,4.510703023,4.726160761,3.391178844,5.312816811,4.548713015,5.002302892,4.985966632,5.070203859,3.718979925,4.811942321,5.088500427,3.755524872,4.763586971,5.067884897,4.949051785,0.023783077,0.306772216,0.050354496,0.308377083,0.734242724,1,"myh7"
"ENSAPEG00000008395","GO:0007165;GO:0008083;GO:0001889;GO:0035118;GO:0048794;GO:0048919;GO:0048920;GO:1902036;GO:0060021",3.896816123,3.264039773,3.540783991,3.454043859,3.844929022,3.478092455,3.496867552,3.314821381,3.569102633,3.252607166,3.583099028,3.199774486,3.823155037,3.410622512,3.573508669,3.595304525,3.36403589,3.648720291,3.902425973,3.833387611,3.779988407,3.253854623,3.816423356,3.256351991,3.443467,3.57998606,3.371258997,3.445408395,3.896118039,3.282887907,3.429070974,3.258399704,3.646631674,3.61644378,3.390588373,3.460147209,3.295952184,3.339240244,3.92843831,3.299340364,3.459467666,3.779367392,3.391630707,3.738729499,2.99761369,0.339870785,0.8259351,0.580701167,0.859950285,0.671115287,1,"fgf10a"
"ENSAPEG00000008414","GO:0003779;GO:0005515",4.327743779,4.097133172,4.345250842,4.704208214,4.630040123,4.211866811,4.090822948,4.519862384,4.275143232,4.228351975,4.39757871,4.24567092,4.623940712,4.369188127,4.506496912,4.061745115,4.226466742,3.888742556,4.535267158,4.75589934,4.126813218,4.324114884,4.381976929,4.335829354,4.539583401,3.632056623,4.104278043,4.379294136,4.453204589,4.164309066,4.030997088,4.335494292,4.551944143,4.702368349,4.89992477,4.537786164,4.143964955,4.305768434,4.401927677,4.448313519,4.253177869,4.388668144,4.222529226,4.330197287,4.261178278,0.101414206,0.558700221,0.234220043,0.620936196,0.628357975,1,"rai14"
